:MEASURE:VOLTAGE:DC?	10/21/2022 4:40:52 PM	4.99678e+0
:MEASURE:CURRent?	10/21/2022 4:40:52 PM	5.20933e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:40:52 PM	4.99671e+0
:MEASURE:CURRent?	10/21/2022 4:40:52 PM	5.21591e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:40:53 PM	4.99672e+0
:MEASURE:CURRent?	10/21/2022 4:40:53 PM	5.25198e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:00 PM	4.99677e+0
:MEASURE:CURRent?	10/21/2022 4:41:00 PM	5.20641e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:00 PM	4.99685e+0
:MEASURE:CURRent?	10/21/2022 4:41:00 PM	5.09282e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:01 PM	4.99673e+0
:MEASURE:CURRent?	10/21/2022 4:41:01 PM	5.16799e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:01 PM	4.99682e+0
:MEASURE:CURRent?	10/21/2022 4:41:01 PM	4.36735e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:02 PM	4.99670e+0
:MEASURE:CURRent?	10/21/2022 4:41:02 PM	5.61686e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:02 PM	4.99673e+0
:MEASURE:CURRent?	10/21/2022 4:41:02 PM	5.06944e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:02 PM	4.99668e+0
:MEASURE:CURRent?	10/21/2022 4:41:03 PM	5.09256e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:03 PM	4.99673e+0
:MEASURE:CURRent?	10/21/2022 4:41:03 PM	5.05510e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:03 PM	4.99679e+0
:MEASURE:CURRent?	10/21/2022 4:41:03 PM	5.20889e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:04 PM	4.99673e+0
:MEASURE:CURRent?	10/21/2022 4:41:04 PM	4.87798e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:09 PM	4.99681e+0
:MEASURE:CURRent?	10/21/2022 4:41:09 PM	4.82443e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:09 PM	4.99676e+0
:MEASURE:CURRent?	10/21/2022 4:41:09 PM	5.15531e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:10 PM	4.99686e+0
:MEASURE:CURRent?	10/21/2022 4:41:10 PM	5.24068e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:10 PM	4.99674e+0
:MEASURE:CURRent?	10/21/2022 4:41:10 PM	5.21742e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:11 PM	4.99683e+0
:MEASURE:CURRent?	10/21/2022 4:41:11 PM	5.13794e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:11 PM	4.99666e+0
:MEASURE:CURRent?	10/21/2022 4:41:11 PM	5.11121e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:11 PM	4.99668e+0
:MEASURE:CURRent?	10/21/2022 4:41:11 PM	5.17874e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:12 PM	4.99676e+0
:MEASURE:CURRent?	10/21/2022 4:41:12 PM	5.06775e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:12 PM	4.99679e+0
:MEASURE:CURRent?	10/21/2022 4:41:12 PM	5.11722e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:13 PM	4.99678e+0
:MEASURE:CURRent?	10/21/2022 4:41:13 PM	5.52886e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:15 PM	4.99680e+0
:MEASURE:CURRent?	10/21/2022 4:41:15 PM	5.07204e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:15 PM	4.99683e+0
:MEASURE:CURRent?	10/21/2022 4:41:15 PM	5.14430e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:15 PM	4.99670e+0
:MEASURE:CURRent?	10/21/2022 4:41:15 PM	5.01028e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:16 PM	4.99677e+0
:MEASURE:CURRent?	10/21/2022 4:41:16 PM	5.14904e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:16 PM	4.99677e+0
:MEASURE:CURRent?	10/21/2022 4:41:16 PM	5.15818e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:17 PM	4.99677e+0
:MEASURE:CURRent?	10/21/2022 4:41:17 PM	5.21596e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:17 PM	4.99683e+0
:MEASURE:CURRent?	10/21/2022 4:41:17 PM	5.24833e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:17 PM	4.99667e+0
:MEASURE:CURRent?	10/21/2022 4:41:18 PM	5.23860e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:18 PM	4.99670e+0
:MEASURE:CURRent?	10/21/2022 4:41:18 PM	5.15635e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:18 PM	4.99675e+0
:MEASURE:CURRent?	10/21/2022 4:41:18 PM	5.13039e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:28 PM	4.99662e+0
:MEASURE:CURRent?	10/21/2022 4:41:28 PM	5.18347e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:28 PM	4.99679e+0
:MEASURE:CURRent?	10/21/2022 4:41:28 PM	5.11025e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:28 PM	4.99673e+0
:MEASURE:CURRent?	10/21/2022 4:41:28 PM	5.18961e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:29 PM	4.99675e+0
:MEASURE:CURRent?	10/21/2022 4:41:29 PM	5.60445e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:29 PM	4.99676e+0
:MEASURE:CURRent?	10/21/2022 4:41:29 PM	4.87369e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:29 PM	4.99672e+0
:MEASURE:CURRent?	10/21/2022 4:41:29 PM	5.24478e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:30 PM	4.99676e+0
:MEASURE:CURRent?	10/21/2022 4:41:30 PM	5.10699e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:30 PM	4.99669e+0
:MEASURE:CURRent?	10/21/2022 4:41:30 PM	5.08881e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:30 PM	4.99682e+0
:MEASURE:CURRent?	10/21/2022 4:41:30 PM	5.23544e-2
:MEASURE:VOLTAGE:DC?	10/21/2022 4:41:30 PM	4.99670e+0
:MEASURE:CURRent?	10/21/2022 4:41:31 PM	5.20714e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:56 PM	4.99711e+0
:MEASURE:CURRent?	10/24/2022 5:16:57 PM	5.19331e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:57 PM	4.99701e+0
:MEASURE:CURRent?	10/24/2022 5:16:57 PM	5.15905e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:57 PM	4.99697e+0
:MEASURE:CURRent?	10/24/2022 5:16:57 PM	5.26049e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:57 PM	4.99704e+0
:MEASURE:CURRent?	10/24/2022 5:16:57 PM	5.25386e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:58 PM	4.99706e+0
:MEASURE:CURRent?	10/24/2022 5:16:58 PM	5.23910e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:58 PM	4.99703e+0
:MEASURE:CURRent?	10/24/2022 5:16:58 PM	5.16364e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:58 PM	4.99710e+0
:MEASURE:CURRent?	10/24/2022 5:16:58 PM	5.17913e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:59 PM	4.99701e+0
:MEASURE:CURRent?	10/24/2022 5:16:59 PM	5.15262e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:59 PM	4.99702e+0
:MEASURE:CURRent?	10/24/2022 5:16:59 PM	5.17814e-2
:MEASURE:VOLTAGE:DC?	10/24/2022 5:16:59 PM	4.99708e+0
:MEASURE:CURRent?	10/24/2022 5:16:59 PM	5.11536e-2
